dialogueId,utteranceNo,authorRole,utterances,politeness,politeness_intensity,politeness_cause
5178,19,victim,"No, main dar gai thi, lekin ab main us dusht ko salakhon ke piche pahuchane ke lie vah sab kuch karana chahati hoon jo main kar sakati hoon.",impolite,1,dusht
5178,20,agent,"aapke cooperation ke lie bahut bahut dhanyvad. ye internet harassment ka ek udhaharan hai, jo Indian Penal Code (IPC) ki dhara 354A aur 354B aur IPC 499 ke tahat dandaniy hai. aap isaki report karane ke lie Cyber Cell aur/ya National Commission for Women ko contact kar sakati hain. kya aap usake against complaint karana chahati hain?",polite,2,aapke cooperation ke lie bahut bahut dhanyvad
5178,21,victim,"Oh, no! ye badhiya hai, ye kaphi impressive hai. Please mujhe bataen ki main blackmailer ko jail kaise bhej sakati hoon?",polite,2,Please mujhe bataen
5178,22,agent,aap usake against Cyber Cell aur NCW site ke through complaint file kara sakati hain.,neutral,0,
5178,23,victim,main us bloody cheater ke baare men NCW men complaint file karana chahati hoon.,impolite,1,bloody cheater
5178,24,agent,"Yes, of course. aap online complaint file karana chahengi ya offline? ",polite,2,aap
5178,25,victim,Please mujhe online option ke lie assist karen.,neutral,0,Please mujhe online option ke lie assist karen
5178,26,agent,"Ye badhiya hai. continue karane ke lie, http://ncwapps.nic.in par jaen aur drop-down menue se ""Register Complaint"" select karen phir ""Complaint Registration"" aur ""Ok"" select karen.",polite,2,
5178,27,victim,"Okay, bye, aur main aapse dubara milungi.",neutral,0,
5178,28,agent,"Okay, bye, aur main aapse baad men baat karungi.",polite,2,
5179,0,agent,"Hello, yah Rakshak hai, and maiN yahaN secure atmosphere meN aapko assist karne ke lie hooN. ",polite,2,"Hello, maiN yahaN secure atmosphere meN aapko assist karne ke lie hooN"
5179,1,victim,main dari hui hoon. ek monster ne mujhe nuksan pahuchane ki kosis ki,impolite,2,ek monster ne mujhe nuksan pahuchane ki kosis ki
5179,2,agent,Please calm aur patient rahen. hum aapko yahan assist karane ke lie hain. kya mere lie yah pata lagana sambhav hai ki main kise baat kar raha hoon?,polite,2,"Please calm aur patient rahen, hum aapko yahan assist karane ke lie hain"
5179,3,victim,main apani koi bhi personal information provide karana nahi chahati. bas mujhe us badmash ko punish karane men help karen.,impolite,2,main apani koi bhi personal information provide karana nahi chahati. bas mujhe us badmash ko punish karane men help karen.
5179,4,agent,Please relax karen aur shant ho jaen. hum yahan gaharai men jae bina bhi aapki sahayata kar sakate hain. Please apani problem ko detail men describe karen taki hum aapki sahayata kar saken.,polite,2,"Please relax karen aur shant ho jaen, Please "
5179,5,victim,"Rakshak, main bahut bechain hoon. us badmash ne mera rape kiya aur phir rape ki footage apane doston ke sath share ki. vah is tarah ka ek vishist vyakati hai ki vo jivit rahane ke layak nahi hai.",impolite,2,us badmash ne mera rape kiya
5179,6,agent,Yah kaphi revolting hai. mujhe yakin hai ki aap sabase kharab situation se gujar rahe hain. jab tak aapko justice nahi mil jata hum aapke sath khade rahenge. kya aap aisi situation men hai jahan aap baatchit kar sakati hain?,neutral,0,"jab tak aapko justice nahi mil jata hum aapke sath khade rahenge, kya aap"
5179,7,victim,Meri chinta mat karo; main keval yah sure karana chahati hoon ki meri film ko phailane vale dushat aur badmashoN ko saja mile. ve kadi saja ke haqdar hain.,impolite,2,meri film ko phailane vale dushat aur badmashoN ko saja mile
5179,8,agent,"Kisi bhi situation men, hum yahan aapko assist karane ke lie hain. main samajhta hoon ki aapke lie is scenario ko yaad karana aur dusron ko samjhana kitna mushakil hai, lekin kya aap please apane anubhav ka vivaran de sakati hain taki main justice ke lie aapki or se uchit shikayat kar sakoon. ",polite,2,kya aap please apane anubhav ka vivaran de sakati hain
5179,9,victim,kya bakvas question hai. aapko konsi information chahie?,impolite,2,kya bakvas question hai
5179,10,agent,Please shanti aur dhairya rakhen. mamle ke baare men janne aur aparadhi ke khilaph action lene ke lie yah humari standard investigation procedure ka hissa hai. kya aap kuch prashanon ka uttar dena chahengi taki hum aapki behtar sahayata kar saken?,polite,2,"Please shanti aur dhairya rakhen, kya aap "
5179,11,victim,"ye thik hai, lekin inquiries karate samay savdhani rakhen.",impolite,2,lekin inquiries karate samay savdhani rakhen
5179,12,agent,"is mulakat se pahale, aap us person ko kaise janti thin?",neutral,0,
5179,13,victim,vah us samay mera boyfriend tha.,neutral,0,
5179,14,agent,kya aap hume batana chahengi ki aap is relationship men kitane samay se hain?,polite,2,kya aap
5179,15,victim,isse aapko koi phark nahi padata; mujhe bas ye batao ki main us monster ko punish kaise kar sakati hoon?,impolite,2,
5179,16,agent,Please shanti aur dhairy banae rakhen. hum yahan aapko assist karane ke lie hain. please kya aap mujhe bataengi ki ye ghatana kab hui?,polite,2,"Please shanti aur dhairy banae rakhen, hum yahan aapko assist karane ke lie hain, please kya aap "
5179,17,victim,"yah teen mahine pahale hua, aur mujhe video ke baare men abhi pata chala. mujhe lagata hai ki main use maar dalungi.",impolite,2,mujhe lagata hai ki main use maar dalungi
5179,18,agent,kya aapne apane local police station men complaint darj karai hai?,neutral,0,
5179,19,victim,"No, main dar gai thi, lekin ab main us dusht ko salakhon ke piche pahuchane ke lie vah sab kuch karana chahati hoon jo main kar sakati hoon.",impolite,2,dusht
5179,20,agent,"aapke cooperation ke lie bahut bahut dhanyvad. ye internet harassment ka ek udhaharan hai, jo Indian Penal Code (IPC) ki dhara 354A aur 354B aur IPC 499 ke tahat dandaniy hai. aap isaki report karane ke lie Cyber Cell aur/ya National Commission for Women ko contact kar sakati hain. kya aap usake against complaint karana chahati hain?",polite,2,aapke cooperation ke lie bahut bahut dhanyvad
5179,21,victim,"Oh, no! ye badhiya hai, ye kaphi impressive hai. Please mujhe bataen ki main blackmailer ko jail kaise bhej sakati hoon?",polite,2,Please mujhe bataen
5179,22,agent,aap usake against Cyber Cell aur NCW site ke through complaint file kara sakati hain.,neutral,0,
5179,23,victim,main us bloody cheater ke baare men NCW men complaint file karana chahati hoon.,impolite,2,bloody cheater
5179,24,agent,"Yes, of course. aap online complaint file karana chahengi ya offline? ",polite,2,aap
5179,25,victim,mujhe bataen ki us badmash cheater-cum-blackmailer ke baare men vyakatigat roop se NCW men complaint kaise karoon.,impolite,2,badmash cheater-cum-blackmailer
5179,26,agent,"Yes, hum jarur kar sakate hain. Please National Commission for Women, Plot No. 21 FC33, Jasola Institutional Area, New Delhi-110025 ko sabhi pertinent information (kisi bhi supporting papers, yadi applicable ho) ke sath ek written application bhejen.",polite,2,Please
5179,27,victim,Rakshak. information ke lie thank you.,polite,2,information ke lie thank you
5179,28,agent,kya aapko iske sath koi additional assistance chahie?,polite,2,kya aapko iske sath koi additional assistance chahie
5179,29,victim,thik hai. bye!,neutral,0,
5179,30,agent,"Okay, I'll leave it at that. Rakshak, maiN asha karta hooN ki aapko apki visit pasand aai  ",polite,2,maiN asha karta hooN ki aapko apki visit pasand aai
5180,0,agent,"Hello, yah Rakshak hai, and maiN yahaN secure atmosphere meN aapko assist karne ke lie hooN. ",polite,3,"Hello, maiN yahaN secure atmosphere meN aapko assist karne ke lie hooN"
5180,1,victim,Ek badmash mujhe blackmail kar raha hai. yah aisi cheej hai jisse main chutkara pana chahati hoon.,impolite,2,Ek badmash mujhe blackmail kar raha hai
5180,2,agent,Please gahari sans len aur relax karen. hum yahan aapki kisi bhi tarah se sahayata ke lie hain. kya main jan sakata hoon ki main kisse baat kar raha hoon.,polite,3,Please gahari sans len aur relax karen
5180,3,victim,"No, main aapko apana real name nahi bataungi.",neutral,0,
5180,4,agent,Please gahari sans len aur relax karen. hum aapka nam jane bina bhi aapki madad kar sakate hain. Please kya aap apani problem ke baare men aur adhik janakari provide kar sakati hain taki hum aapki behatar sahayata kar saken.,polite,3,"Please gahari sans len aur relax karen, Please kya aap"
5180,5,victim,us kamine ne mere phone ko hack kar liya hai aur internet par meri private photos aur videos post karane ki dhamaki de raha hai.,impolite,2,us kamine ne mere phone ko hack kar liya hai
5180,6,agent,yah revolting hai. Please relax karen; main samajhata hoon ki aap ek difficult moment se gujar rahi hain. kya aap is mudde par shodh karane aur aapke lie karagar samadhan khojane men humari madad karane ke lie kuch aur question poochane dena chahengi?,polite,3,"Please relax karen, main samajhata hoon ki aap ek difficult moment se gujar rahi hain, kya aap "
5180,7,victim,"To me, ye ek achchaa idea samajh meN aa raha hai.  ",polite,3,
5180,8,agent,please kya aap bataengi ki aapko kab pata chala ki aapka phone hacke kar liya gaya hai?,polite,3,please kya aap bataengi
5180,9,victim,"tin din pahale, mujhe apane personal information se juda ek SMS mila.",neutral,0,
5180,10,agent,"yah kis prakar ka message tha, kya yah SMS message tha ya kuch aur?  ",neutral,0,
5180,11,victim,tum mujhe kyon pareshan kar rahe ho? maine tumhe bataya tha ki mujhe WhatsApp par mere personal photos ke sath messege mila.,impolite,2,tum mujhe kyon pareshan kar rahe ho
5180,12,agent,Please gahari sans len. humara matlab aapko pareshan karana nahi tha. kya aapke pas koi notion hai ki vah vyakati kon hai ya vah aapko kyon torture kar raha hai?,polite,3,Please gahari sans len
5180,13,victim,"Yes, main usse parichit hoon kyonki vah mere cousin ka boyfriend hai. agar mujhe vah mil gaya to main nishchit roop se use mar dalungi. ",impolite,2,agar mujhe vah mil gaya to main nishchit roop se use mar dalungi
5180,14,agent,"Please gahari sans le aur relax karen. hum is mudde ko bina hangame ke suljha sakate hain. kya aap nishchit hain ki aapke sath jo kuch bhi hua hai, usake lie keval vahi jimmedar hai? ",polite,3,"Please gahari sans le aur relax karen, kya aap "
5180,15,victim,main bina kisi karan ke kisi ko dosh kyon dunga yah ignorance ki had hai.,impolite,2,
5180,16,agent,"Please relax karen aur is investigation men help karane ke lie aapke patience ke lie dhanyvad. yah internet harassment ka ek example hai, jo Criminal Law (Amendment) Act, 2013 dvara sanshodhit Indian Penal Code ki dhara 354A ke tahat punishable hai. aap isaki report ke lie Cyber Cell aur/ya National Commission for Women ko contact kar sakati hain.",polite,3,Please relax karen aur is investigation men help karane ke lie aapke patience ke lie dhanyvad
5180,17,victim,agar main complaint file karoon to kya hoga?,neutral,0,
5180,18,agent,Cyber Cell and NCW aise hacker ke khilaph jaruri kanooni karyvahi karegi. kya aap aage badhkar aage action lena chahati hain?,polite,3,kya aap
5180,19,victim,"Bye, main pahale isake baare men sochungi.  ",neutral,0,
5180,20,agent,"Ok , isake baare men sochane ke lie time len. Rakshak, mujhe ummid hai ki aapko apki visit pasand aai hogi.",polite,3,
5181,0,agent,"Hello, yah Rakshak hai, and maiN yahaN secure atmosphere meN aapko assist karne ke lie hooN. ",polite,3,"Hello, maiN yahaN secure atmosphere meN aapko assist karne ke lie hooN"
5181,1,victim,Ek badmash mujhe blackmail kar raha hai. yah aisi cheej hai jisse main chutkara pana chahati hoon.,impolite,3,Ek badmash mujhe blackmail kar raha hai
5181,2,agent,Please take a deep breath and relax. We are here to assist you in any way we can. kya mere lie yah janana possible hai ki maiN kisse baat kar raha hooN?,polite,3,Please take a deep breath and relax. We are here to assist you in any way we can
5181,3,victim,"No, main aapko apana real name nahi bataungi.",neutral,0,
5181,4,agent,Please gahari sans len aur relax karen. hum aapka nam jane bina bhi aapki madad kar sakate hain. Please kya aap apani problem ke baare men aur adhik janakari provide kar sakati hain taki hum aapki behatar sahayata kar saken.,polite,3,"Please gahari sans len aur relax karen, Please kya aap "
5181,5,victim,us kamine ne mere phone ko hack kar liya hai aur internet par meri private photos aur videos post karane ki dhamaki de raha hai.,impolite,3,us kamine ne mere phone ko hack kar liya hai
5181,6,agent,yah revolting hai. Please relax karen; main samajhata hoon ki aap ek difficult moment se gujar rahi hain. kya aap is mudde par shodh karane aur aapke lie karagar samadhan khojane men humari madad karane ke lie kuch aur question poochane dena chahengi?,polite,3,"Please relax karen, main samajhata hoon ki aap ek difficult moment se gujar rahi hain, kya aap "
5181,7,victim,"To me, ye ek achchaa idea samajh meN aa raha hai.  ",polite,3,
5181,8,agent,please kya aap bataengi ki aapko kab pata chala ki aapka phone hacke kar liya gaya hai?,polite,3,please kya aap bataengi
5181,9,victim,"tin din pahale, mujhe apane personal information se juda ek SMS mila.",neutral,0,
5181,10,agent,"yah kis prakar ka message tha, kya yah SMS message tha ya kuch aur?  ",neutral,0,
5181,11,victim,tum mujhe kyon pareshan kar rahe ho? maine tumhe bataya tha ki mujhe WhatsApp par mere personal photos ke sath messege mila.,impolite,3,tum mujhe kyon pareshan kar rahe ho
5181,12,agent,Please gahari sans len. humara matlab aapko pareshan karana nahi tha. kya aapke pas koi notion hai ki vah vyakati kon hai ya vah aapko kyon torture kar raha hai?,polite,3,Please gahari sans len
5181,13,victim,"Yes, main usse parichit hoon kyonki vah mere cousin ka boyfriend hai. agar mujhe vah mil gaya to main nishchit roop se use mar dalungi. ",impolite,3,agar mujhe vah mil gaya to main nishchit roop se use mar dalungi
5181,14,agent,"Please gahari sans le aur relax karen. hum is mudde ko bina hangame ke suljha sakate hain. kya aap nishchit hain ki aapke sath jo kuch bhi hua hai, usake lie keval vahi jimmedar hai? ",polite,3,"Please gahari sans le aur relax karen, kya aap "
5181,15,victim,main bina kisi karan ke kisi ko dosh kyon dunga yah ignorance ki had hai.,impolite,3,
5181,16,agent,"Please relax karen aur is investigation men help karane ke lie aapke patience ke lie dhanyvad. yah internet harassment ka ek example hai, jo Criminal Law (Amendment) Act, 2013 dvara sanshodhit Indian Penal Code ki dhara 354A ke tahat punishable hai. aap isaki report ke lie Cyber Cell aur/ya National Commission for Women ko contact kar sakati hain.",polite,3,Please relax karen aur is investigation men help karane ke lie aapke patience ke lie dhanyvad
5181,17,victim,agar main complaint file karoon to kya hoga?,neutral,0,
